user_id,month,age,gender,education,occupation,city_tier,monthly_income,housing_rent,groceries,utilities,transport,dining_out,entertainment,healthcare,education_expense,shopping,investments,loan_emi,miscellaneous,total_expenses,monthly_savings,savings_rate,expense_ratio,investment_ratio,has_loan,credit_score,savings_risk,age_group,month_str
USR0129,2024-08-01,47,Other,Bachelor's,Salaried,Tier 1,74484,15534,2614,3854,3265,9375,4557,3326,838,12078,6658,13618,4543,73602,0,0.0,98.82,8.94,1,496,High Risk,41-50,2024-08
USR0130,2023-09-01,63,Female,Bachelor's,Salaried,Tier 1,48372,13829,5078,834,4778,9335,1471,2576,1734,6486,8347,0,3833,49954,0,0.0,103.27,17.26,0,493,High Risk,51-65,2023-09
USR0131,2024-03-01,34,Female,Bachelor's,Self-Employed,Tier 2,39452,8407,5490,1875,4270,978,4012,653,1345,4407,4649,0,2606,34043,760,1.93,86.29,11.78,0,505,High Risk,31-40,2024-03
USR0132,2024-12-01,53,Female,PhD,Business Owner,Tier 1,94715,29219,5543,1167,3192,3260,997,3659,548,5199,7791,18311,1661,72756,14168,14.96,76.82,8.23,1,596,Medium Risk,51-65,2024-12
USR0133,2022-08-01,60,Female,Bachelor's,Salaried,Tier 2,59459,10470,10102,2172,529,8468,5576,3701,1037,7581,3941,0,2371,52007,3511,5.9,87.47,6.63,0,554,High Risk,51-65,2022-08
USR0134,2023-07-01,53,Female,Bachelor's,Salaried,Tier 1,63061,19078,3900,2874,6007,6440,3334,3747,1479,5724,14593,16719,602,69904,0,0.0,110.85,23.14,1,453,High Risk,51-65,2023-07
USR0135,2024-05-01,25,Male,Master's,Self-Employed,Tier 1,70562,11548,7680,1515,1266,4952,3663,1348,3956,13853,5133,18529,483,68793,0,0.0,97.49,7.27,1,511,High Risk,22-30,2024-05
USR0136,2023-07-01,51,Female,High School,Salaried,Tier 2,50579,7714,8751,835,7810,1868,2787,722,875,3968,5518,12921,440,48691,0,0.0,96.27,10.91,1,496,High Risk,51-65,2023-07
USR0137,2022-05-01,58,Male,Bachelor's,Salaried,Tier 2,48015,15827,7862,1165,1114,2726,616,4777,1414,6260,4205,0,4462,46223,0,0.0,96.27,8.76,0,496,High Risk,51-65,2022-05
USR0138,2023-10-01,44,Female,Bachelor's,Freelancer,Tier 1,64355,17135,3712,3542,1504,4112,4333,321,677,14271,1386,0,4856,54463,8506,13.22,84.63,2.15,0,571,Medium Risk,41-50,2023-10
USR0139,2024-11-01,60,Female,Bachelor's,Self-Employed,Tier 1,48022,10582,4329,580,2621,6062,2555,3818,1196,990,2232,0,2395,35128,10662,22.2,73.15,4.65,0,587,Low Risk,51-65,2024-11
USR0140,2022-10-01,36,Female,PhD,Self-Employed,Tier 2,61527,12091,3194,2634,3626,1559,5141,4876,661,13352,2914,10702,900,58736,0,0.0,95.46,4.74,1,466,High Risk,31-40,2022-10
USR0141,2023-03-01,64,Male,Master's,Freelancer,Tier 1,63829,17449,8781,2299,3509,2144,1097,3922,683,4763,11068,8849,2870,56366,0,0.0,88.31,17.34,1,482,High Risk,51-65,2023-03
USR0142,2022-02-01,50,Male,Bachelor's,Freelancer,Tier 1,44924,11311,10162,757,4319,5765,252,3283,1104,8269,4566,0,2119,47341,0,0.0,105.38,10.16,0,507,High Risk,41-50,2022-02
USR0143,2023-10-01,57,Male,Master's,Salaried,Tier 1,69492,24205,6906,1490,523,2311,805,2372,335,9450,13585,9280,4560,62237,0,0.0,89.56,19.55,1,484,High Risk,51-65,2023-10
USR0144,2024-11-01,34,Male,High School,Salaried,Tier 3,58862,20404,3378,684,4559,2693,3877,2906,224,1697,10432,6068,2748,49238,0,0.0,83.65,17.72,1,506,High Risk,31-40,2024-11
USR0145,2023-07-01,53,Male,High School,Salaried,Tier 3,63668,17636,11504,2215,3593,667,4747,3507,870,12135,3056,0,2526,59400,1212,1.9,93.3,4.8,0,548,High Risk,51-65,2023-07
USR0146,2022-12-01,28,Female,Bachelor's,Salaried,Tier 3,60332,14393,2749,3245,7071,7942,660,3842,5425,2404,8490,0,2996,50727,1115,1.85,84.08,14.07,0,546,High Risk,22-30,2022-12
USR0147,2024-10-01,43,Female,Bachelor's,Freelancer,Tier 2,60159,14933,7292,622,5651,4682,974,3017,1893,5769,11173,0,2406,47239,1747,2.9,78.52,18.57,0,569,High Risk,41-50,2024-10
USR0148,2023-08-01,49,Male,Bachelor's,Business Owner,Tier 2,62913,18024,2300,3667,3410,8845,5456,4701,187,2150,9956,4653,4794,58187,0,0.0,92.49,15.83,1,484,High Risk,41-50,2023-08
USR0149,2022-07-01,23,Male,Bachelor's,Student,Tier 2,29078,4952,6695,1104,6982,3044,5691,1684,118,12967,4361,7246,1810,52293,0,0.0,179.84,15.0,1,412,High Risk,22-30,2022-07
USR0150,2023-12-01,63,Male,PhD,Self-Employed,Tier 2,63283,13648,6624,3062,2470,4368,4230,476,642,3691,11701,5931,687,45829,5753,9.09,72.42,18.49,1,530,High Risk,51-65,2023-12
USR0151,2022-03-01,27,Female,Bachelor's,Salaried,Tier 1,73978,12210,5837,1403,6600,9006,3527,1448,7081,527,1050,0,664,48303,24625,33.29,65.29,1.42,0,639,Low Risk,22-30,2022-03
USR0152,2022-06-01,49,Female,Bachelor's,Salaried,Tier 2,64136,10561,2277,2037,2038,6450,5356,1324,962,14632,11727,0,4523,50160,2249,3.51,78.21,18.28,0,546,High Risk,41-50,2022-06
USR0153,2024-09-01,49,Female,High School,Business Owner,Tier 3,66616,12601,5917,2481,7155,9414,5973,3101,967,6760,4540,9969,865,65203,0,0.0,97.88,6.82,1,453,High Risk,41-50,2024-09
USR0154,2024-10-01,41,Female,High School,Self-Employed,Tier 2,53302,13168,9307,1894,3641,2809,3522,1857,493,3250,7620,3462,1689,45092,590,1.11,84.6,14.3,1,488,High Risk,41-50,2024-10
USR0155,2024-09-01,51,Other,Bachelor's,Self-Employed,Tier 2,63145,19382,4161,2852,5267,7130,2894,1953,1886,11396,3825,8770,998,66689,0,0.0,105.61,6.06,1,452,High Risk,51-65,2024-09
USR0156,2024-05-01,32,Female,Bachelor's,Freelancer,Tier 1,53135,13129,3389,3928,4469,7186,3718,4802,310,3379,11142,12908,3000,60218,0,0.0,113.33,20.97,1,447,High Risk,31-40,2024-05
USR0157,2023-11-01,49,Male,Master's,Freelancer,Tier 2,46762,10151,10882,3719,7755,2523,5578,3858,520,4857,5617,9530,3498,62871,0,0.0,134.45,12.01,1,464,High Risk,41-50,2023-11
USR0158,2022-04-01,46,Female,High School,Business Owner,Tier 2,68127,11341,6732,1808,3424,849,5642,3602,1604,12417,10950,0,3440,50859,6318,9.27,74.65,16.07,0,554,High Risk,41-50,2022-04
USR0159,2022-05-01,60,Male,High School,Salaried,Tier 3,54967,14294,5468,3204,1070,9515,684,4532,1563,11365,10912,5384,3555,60634,0,0.0,110.31,19.85,1,483,High Risk,51-65,2022-05
USR0160,2024-10-01,54,Female,Bachelor's,Freelancer,Tier 1,47669,9736,8141,2365,5359,9129,4387,951,1934,3332,10669,9912,4129,59375,0,0.0,124.56,22.38,1,450,High Risk,51-65,2024-10
USR0161,2023-04-01,22,Male,Bachelor's,Business Owner,Tier 3,85997,23476,7969,2441,1742,8860,1387,364,6392,3609,15738,0,4557,60797,9462,11.0,70.7,18.3,0,605,Medium Risk,22-30,2023-04
USR0162,2022-03-01,48,Female,High School,Salaried,Tier 2,38880,13430,5816,2809,1212,8453,3927,1892,1498,12984,1446,8225,4073,64319,0,0.0,165.43,3.72,1,421,High Risk,41-50,2022-03
USR0163,2023-02-01,34,Female,Master's,Self-Employed,Tier 3,65674,11313,11131,2097,7232,3801,5654,2156,745,12288,14030,0,1059,57476,0,0.0,87.52,21.36,0,482,High Risk,31-40,2023-02
USR0164,2024-09-01,62,Female,High School,Salaried,Tier 2,52680,10136,7037,990,5362,4618,4196,4060,30,12387,8146,9502,563,58881,0,0.0,111.77,15.46,1,471,High Risk,51-65,2024-09
USR0165,2024-04-01,24,Female,Bachelor's,Student,Tier 2,16291,3985,7994,3285,6378,7319,3192,2975,2441,10152,2482,3738,4132,55591,0,0.0,341.24,15.24,1,300,High Risk,22-30,2024-04
USR0166,2023-03-01,60,Male,Bachelor's,Salaried,Tier 2,57060,19612,11938,1554,1793,3269,1909,3489,1255,6258,13142,15637,2345,69059,0,0.0,121.03,23.03,1,437,High Risk,51-65,2023-03
USR0167,2022-04-01,27,Male,High School,Self-Employed,Tier 2,46283,14086,4451,1201,3366,4999,2189,1968,1017,3421,2879,11260,3031,50989,0,0.0,110.17,6.22,1,443,High Risk,22-30,2022-04
USR0168,2023-08-01,29,Male,Bachelor's,Salaried,Tier 3,34191,11270,2024,3434,2174,2680,4473,2623,4501,1933,2047,0,4878,39990,0,0.0,116.96,5.99,0,455,High Risk,22-30,2023-08
USR0169,2024-01-01,48,Male,Master's,Freelancer,Tier 1,49389,10704,7962,1791,6721,3845,4545,4726,496,4928,6336,7792,3772,57282,0,0.0,115.98,12.83,1,450,High Risk,41-50,2024-01
USR0170,2024-11-01,30,Female,Bachelor's,Salaried,Tier 1,55993,19508,4556,2559,4163,3165,5060,3896,1589,8198,10510,0,1115,53809,0,0.0,96.1,18.77,0,487,High Risk,22-30,2024-11
USR0171,2023-10-01,58,Male,Master's,Salaried,Tier 3,74262,12666,9632,1714,6653,8923,3838,982,963,8611,8303,15252,1974,71208,0,0.0,95.89,11.18,1,468,High Risk,51-65,2023-10
USR0172,2024-11-01,54,Other,High School,Self-Employed,Tier 2,41555,6673,2060,1923,6087,9750,2914,3978,1198,4036,6585,0,3565,42184,0,0.0,101.51,15.85,0,521,High Risk,51-65,2024-11
USR0173,2024-04-01,63,Female,Master's,Business Owner,Tier 2,85279,27384,9675,2060,1859,3042,4386,1154,297,7363,9647,5103,350,62673,12959,15.2,73.49,11.31,1,550,Medium Risk,51-65,2024-04
USR0174,2022-10-01,45,Female,Bachelor's,Salaried,Tier 2,75338,25272,2122,2441,1135,9825,538,2192,1814,1681,11496,0,3420,50440,13402,17.79,66.95,15.26,0,550,Medium Risk,41-50,2022-10
USR0175,2023-04-01,36,Male,Master's,Salaried,Tier 1,77954,13105,7616,2638,1709,5940,1861,1859,1388,3905,16024,0,3221,43242,18688,23.97,55.47,20.56,0,614,Low Risk,31-40,2023-04
USR0176,2023-11-01,53,Female,Bachelor's,Freelancer,Tier 3,55218,9535,3186,1099,7788,8648,4464,340,1109,14563,2491,0,4437,55169,0,0.0,99.91,4.51,0,482,High Risk,51-65,2023-11
USR0177,2023-07-01,53,Female,PhD,Self-Employed,Tier 2,66001,10338,7158,2309,7235,7610,3894,919,576,12866,11473,14219,4017,71141,0,0.0,107.79,17.38,1,464,High Risk,51-65,2023-07
USR0178,2022-01-01,45,Female,Bachelor's,Business Owner,Tier 1,84344,14414,9864,2848,7361,4380,5075,1850,1112,14655,16603,0,1270,62829,4912,5.82,74.49,19.68,0,578,High Risk,41-50,2022-01
USR0179,2022-01-01,62,Female,High School,Salaried,Tier 1,53128,10194,11922,1634,3112,3237,369,3773,53,14680,5938,0,3643,52617,0,0.0,99.04,11.18,0,494,High Risk,51-65,2022-01
USR0180,2024-02-01,33,Female,High School,Self-Employed,Tier 3,46431,15972,6089,579,6287,2931,4433,3674,1653,4414,3752,0,4389,50421,0,0.0,108.59,8.08,0,469,High Risk,31-40,2024-02
USR0181,2024-10-01,60,Male,Master's,Salaried,Tier 1,73277,20779,4472,1335,1797,1887,3299,1215,1384,12984,248,0,960,50112,22917,31.27,68.39,0.34,0,641,Low Risk,51-65,2024-10
USR0182,2022-02-01,23,Female,Bachelor's,Salaried,Tier 3,58224,17799,9450,1151,7053,3865,4814,4583,7916,11883,11602,0,4651,73165,0,0.0,125.66,19.93,0,518,High Risk,22-30,2022-02
USR0183,2024-04-01,24,Male,Master's,Freelancer,Tier 1,66944,20433,4964,2980,857,2939,5717,542,6423,10475,5488,4003,4827,64160,0,0.0,95.84,8.2,1,499,High Risk,22-30,2024-04
USR0184,2023-08-01,58,Male,Bachelor's,Self-Employed,Tier 2,54718,14063,10104,916,6266,1816,3212,3383,778,4222,4887,0,2939,47699,2132,3.9,87.17,8.93,0,473,High Risk,51-65,2023-08
USR0185,2024-03-01,38,Male,Bachelor's,Freelancer,Tier 3,52946,16386,3310,3785,6741,5704,2810,2901,1854,13013,4447,3977,2217,62698,0,0.0,118.42,8.4,1,441,High Risk,31-40,2024-03
USR0186,2024-04-01,23,Male,High School,Salaried,Tier 2,66644,17937,10346,1970,5602,5504,2673,1175,1399,3142,8309,0,1116,50864,7471,11.21,76.32,12.47,0,563,Medium Risk,22-30,2024-04
USR0187,2024-07-01,23,Male,PhD,Salaried,Tier 2,85253,18151,4212,2565,740,1184,5455,2783,2519,8077,14972,9502,4143,59331,10950,12.84,69.59,17.56,1,554,Medium Risk,22-30,2024-07
USR0188,2022-07-01,49,Male,Master's,Salaried,Tier 2,58728,15399,11454,1577,3104,6940,3961,3320,1782,14349,11332,13833,3660,79379,0,0.0,135.16,19.3,1,454,High Risk,41-50,2022-07
USR0189,2022-08-01,44,Other,PhD,Student,Tier 1,40559,10411,8792,2403,7354,3587,2888,2023,984,4211,3980,0,1692,44345,0,0.0,109.33,9.81,0,466,High Risk,41-50,2022-08
USR0190,2024-08-01,58,Female,Bachelor's,Salaried,Tier 1,69805,21966,11554,1245,4564,2613,5004,4626,372,3460,11571,0,3821,59225,0,0.0,84.84,16.58,0,499,High Risk,51-65,2024-08
USR0191,2022-11-01,53,Other,Bachelor's,Salaried,Tier 3,70134,24290,11129,2502,2326,1457,1490,4660,468,5330,12636,0,926,54578,2920,4.16,77.82,18.02,0,583,High Risk,51-65,2022-11
USR0192,2024-02-01,54,Male,Master's,Salaried,Tier 3,61093,14186,10703,739,7781,6278,2235,210,419,5958,4534,0,1809,50318,6241,10.22,82.36,7.42,0,551,Medium Risk,51-65,2024-02
USR0193,2024-01-01,22,Male,Bachelor's,Self-Employed,Tier 2,50743,15358,10378,3393,4058,8579,306,4804,6127,10271,1225,6644,4948,74866,0,0.0,147.54,2.41,1,459,High Risk,22-30,2024-01
USR0194,2022-07-01,40,Female,Master's,Salaried,Tier 2,77956,13248,3845,2444,4360,6528,2807,2827,531,2119,17436,20462,1139,60310,210,0.27,77.36,22.37,1,510,High Risk,31-40,2022-07
USR0195,2023-08-01,23,Male,PhD,Business Owner,Tier 1,87905,26843,9660,2965,5860,6200,2385,1668,552,6638,14880,19949,287,83007,0,0.0,94.43,16.93,1,511,High Risk,22-30,2023-08
USR0196,2024-06-01,47,Male,Master's,Salaried,Tier 1,67602,15162,3702,1355,4751,3594,1888,1313,987,11658,10953,0,762,45172,11477,16.98,66.82,16.2,0,583,Medium Risk,41-50,2024-06
USR0197,2022-01-01,53,Female,Master's,Business Owner,Tier 2,99607,15725,2390,3146,4947,3307,205,821,1207,7180,1466,0,1468,40396,57745,57.97,40.56,1.47,0,730,Low Risk,51-65,2022-01
USR0198,2023-06-01,27,Male,Bachelor's,Salaried,Tier 3,62617,13941,2654,2296,4639,8082,722,1100,729,13007,12803,0,1690,48860,954,1.52,78.03,20.45,0,497,High Risk,22-30,2023-06
USR0199,2022-08-01,53,Female,Bachelor's,Freelancer,Tier 2,42185,11479,7835,2271,7235,9512,5974,3947,561,2840,5969,7804,4737,64195,0,0.0,152.17,14.15,1,443,High Risk,51-65,2022-08
USR0200,2024-05-01,25,Female,PhD,Business Owner,Tier 3,86979,15121,6271,3694,7979,1387,3543,4264,3997,9919,18437,22288,3279,81742,0,0.0,93.98,21.2,1,513,High Risk,22-30,2024-05
USR0201,2023-10-01,32,Male,High School,Salaried,Tier 1,57661,19305,10955,919,637,6515,4095,1671,1639,2228,14048,0,1772,49736,0,0.0,86.26,24.36,0,533,High Risk,31-40,2023-10
USR0202,2024-08-01,38,Male,Master's,Student,Tier 2,19334,3200,5400,2763,4234,5924,265,3303,1729,4085,4626,3577,4854,39334,0,0.0,203.44,23.93,1,402,High Risk,31-40,2024-08
USR0203,2023-02-01,59,Female,Master's,Self-Employed,Tier 1,61021,20503,7319,3991,2467,4493,3610,526,1406,701,13059,0,3371,48387,0,0.0,79.3,21.4,0,505,High Risk,51-65,2023-02
USR0204,2022-02-01,45,Male,Bachelor's,Student,Tier 2,25665,7479,8732,1208,7079,3584,3181,273,368,6485,70,5572,3000,46961,0,0.0,182.98,0.27,1,426,High Risk,41-50,2022-02
USR0205,2024-11-01,26,Male,PhD,Freelancer,Tier 1,72393,15632,8674,3098,5349,1375,4793,450,5684,6675,16030,0,3613,55343,1020,1.41,76.45,22.14,0,553,High Risk,22-30,2024-11
USR0206,2022-07-01,55,Other,Bachelor's,Salaried,Tier 3,68340,15591,3085,3513,642,5769,5788,2697,1292,3660,1282,3753,1457,47247,19811,28.99,69.14,1.88,1,604,Low Risk,51-65,2022-07
USR0207,2022-03-01,27,Male,Bachelor's,Salaried,Tier 1,57287,17080,7446,3799,7667,8008,3015,2602,174,11965,12190,0,4985,66741,0,0.0,116.5,21.28,0,544,High Risk,22-30,2022-03
USR0208,2023-03-01,43,Female,High School,Salaried,Tier 3,64427,17414,6376,3808,6442,4496,5296,4828,1352,2213,4512,18640,4772,75637,0,0.0,117.4,7.0,1,516,High Risk,41-50,2023-03
USR0209,2024-10-01,32,Other,Bachelor's,Salaried,Tier 2,60603,17231,3963,2167,7966,1056,5958,495,1818,8372,9242,0,4980,54006,0,0.0,89.11,15.25,0,529,High Risk,31-40,2024-10
USR0210,2023-10-01,37,Male,Bachelor's,Salaried,Tier 3,53114,12101,11977,1853,4133,5793,2217,497,1415,8339,505,0,2619,50944,1665,3.13,95.91,0.95,0,525,High Risk,31-40,2023-10
USR0211,2023-06-01,54,Male,Bachelor's,Salaried,Tier 2,61623,15255,7177,2535,6905,9400,1942,501,1733,7359,11880,0,1343,54150,0,0.0,87.87,19.28,0,539,High Risk,51-65,2023-06
USR0212,2023-06-01,30,Male,Master's,Salaried,Tier 3,81505,28361,6572,3380,3059,1217,5920,4807,1457,1252,2276,23295,4837,84157,0,0.0,103.25,2.79,1,488,High Risk,22-30,2023-06
USR0213,2024-10-01,27,Male,PhD,Freelancer,Tier 1,63321,12207,9543,1179,7316,4165,3709,784,3839,13804,6501,17123,4474,78143,0,0.0,123.41,10.27,1,460,High Risk,22-30,2024-10
USR0214,2024-12-01,37,Male,High School,Salaried,Tier 2,55100,12869,10907,986,4657,7047,4281,3824,1218,614,11260,0,3365,49768,0,0.0,90.32,20.44,0,523,High Risk,31-40,2024-12
USR0215,2023-06-01,50,Female,Bachelor's,Salaried,Tier 3,76097,15855,2242,1122,6186,5696,3734,1834,1945,5841,13228,9303,2814,56572,6297,8.27,74.34,17.38,1,516,High Risk,41-50,2023-06
USR0216,2024-05-01,24,Male,PhD,Self-Employed,Tier 1,58549,17741,8510,1938,6042,2519,5336,252,4201,4480,88,5144,947,57110,1351,2.31,97.54,0.15,1,498,High Risk,22-30,2024-05
USR0217,2022-12-01,41,Female,High School,Salaried,Tier 1,44715,13539,5915,718,6015,8982,5785,2476,916,6825,4505,0,3689,54860,0,0.0,122.69,10.07,0,486,High Risk,41-50,2022-12
USR0218,2023-06-01,57,Other,High School,Salaried,Tier 2,42073,8771,11715,3268,2519,2683,2982,2887,204,3318,441,0,2833,41180,452,1.07,97.88,1.05,0,479,High Risk,51-65,2023-06
USR0219,2024-07-01,40,Female,High School,Salaried,Tier 3,57981,9640,2837,2928,6674,4379,562,3044,1843,968,9762,4330,3688,40893,7326,12.64,70.53,16.84,1,531,Medium Risk,31-40,2024-07
USR0220,2023-03-01,47,Female,Bachelor's,Student,Tier 2,24331,3705,5323,2634,7997,3436,3481,4790,1674,925,5893,5337,2047,41349,0,0.0,169.94,24.22,1,435,High Risk,41-50,2023-03
USR0221,2024-06-01,24,Male,High School,Business Owner,Tier 2,84341,19861,4953,1984,7592,7191,1834,2918,4490,8641,13816,0,4225,63689,6836,8.11,75.51,16.38,0,572,High Risk,22-30,2024-06
USR0222,2024-12-01,40,Female,PhD,Salaried,Tier 1,78947,18321,11537,3362,3349,7545,724,4135,1080,2075,4428,0,1345,53473,21046,26.66,67.73,5.61,0,626,Low Risk,31-40,2024-12
USR0223,2024-04-01,41,Female,Bachelor's,Freelancer,Tier 1,44766,15564,3432,2958,1692,3313,5126,862,1133,10557,3975,0,2304,46941,0,0.0,104.86,8.88,0,498,High Risk,41-50,2024-04
USR0224,2023-03-01,53,Male,Bachelor's,Self-Employed,Tier 3,56014,13665,8854,1190,2813,1737,1922,207,685,1333,13676,10837,4056,47299,0,0.0,84.44,24.42,1,492,High Risk,51-65,2023-03
USR0225,2024-09-01,28,Male,Bachelor's,Freelancer,Tier 1,48941,9851,9655,2529,2855,5341,619,3883,5586,14816,2741,0,2968,58103,0,0.0,118.72,5.6,0,482,High Risk,22-30,2024-09
USR0226,2022-02-01,62,Female,Bachelor's,Freelancer,Tier 2,34625,11365,10431,1512,3006,3543,4428,3287,717,4606,4860,5737,4259,52891,0,0.0,152.75,14.04,1,435,High Risk,51-65,2022-02
USR0227,2022-08-01,54,Male,Master's,Self-Employed,Tier 3,84682,21019,10330,3072,7852,6972,4064,4961,224,4203,8477,0,2008,64705,11500,13.58,76.41,10.01,0,566,Medium Risk,51-65,2022-08
USR0228,2024-09-01,61,Male,Master's,Salaried,Tier 1,74158,20010,10611,946,833,3587,1267,868,1409,1908,14244,0,609,42048,17866,24.09,56.7,19.21,0,602,Low Risk,51-65,2024-09
USR0229,2024-11-01,60,Male,Master's,Salaried,Tier 2,71680,12123,2303,2847,3062,4058,1600,3364,63,3981,15543,0,845,34246,21891,30.54,47.78,21.68,0,625,Low Risk,51-65,2024-11
USR0230,2023-06-01,39,Male,Bachelor's,Self-Employed,Tier 1,60921,13803,4162,2955,7084,5793,1619,1485,1787,6685,5191,13034,4120,62527,0,0.0,102.64,8.52,1,488,High Risk,31-40,2023-06
USR0231,2024-02-01,61,Female,PhD,Business Owner,Tier 2,99675,33774,8486,874,3220,9390,3333,3820,947,6321,16456,0,1751,71916,11303,11.34,72.15,16.51,0,600,Medium Risk,51-65,2024-02
USR0232,2023-09-01,22,Female,Master's,Self-Employed,Tier 1,61875,16576,6102,2780,2938,3353,3836,360,6125,10862,8493,7474,1313,61719,0,0.0,99.75,13.73,1,479,High Risk,22-30,2023-09
USR0233,2024-04-01,32,Female,Master's,Business Owner,Tier 2,81950,17938,8874,2422,2295,2345,4202,2598,1802,7344,5704,0,3787,53607,22639,27.63,65.41,6.96,0,645,Low Risk,31-40,2024-04
USR0234,2023-08-01,49,Male,High School,Student,Tier 1,19795,5446,3168,1137,7578,6862,829,3445,1925,6895,1345,2146,261,39692,0,0.0,200.52,6.79,1,397,High Risk,41-50,2023-08
USR0235,2023-08-01,46,Male,High School,Salaried,Tier 2,58085,19288,2415,2270,7203,7156,4616,217,1375,13760,7821,0,1435,59735,0,0.0,102.84,13.46,0,500,High Risk,41-50,2023-08
USR0236,2022-04-01,44,Female,Bachelor's,Freelancer,Tier 2,41520,8503,7243,3197,753,8066,5450,2733,1486,9295,1598,11123,4543,62392,0,0.0,150.27,3.85,1,415,High Risk,41-50,2022-04
USR0237,2024-12-01,52,Male,Master's,Freelancer,Tier 1,66352,16655,2149,3508,4157,3682,2034,4646,1867,712,13449,11698,1927,53035,0,0.0,79.93,20.27,1,479,High Risk,51-65,2024-12
USR0238,2024-10-01,51,Male,Bachelor's,Student,Tier 2,25346,8661,8524,3620,1923,963,5518,2775,319,12593,437,0,4792,49688,0,0.0,196.04,1.72,0,397,High Risk,51-65,2024-10
USR0239,2023-01-01,63,Female,Bachelor's,Student,Tier 1,28838,5320,7899,2733,3737,4360,5200,2517,356,6911,681,0,4754,43787,0,0.0,151.84,2.36,0,455,High Risk,51-65,2023-01
USR0240,2024-07-01,56,Male,Master's,Freelancer,Tier 2,66135,19439,2838,3776,3831,6260,4331,3118,92,12430,5658,5056,3166,64337,0,0.0,97.28,8.56,1,470,High Risk,51-65,2024-07
USR0241,2022-07-01,28,Female,Master's,Salaried,Tier 1,70175,19150,8144,2625,1527,7760,2553,1253,2923,11446,2071,0,3560,60941,7163,10.21,86.84,2.95,0,547,Medium Risk,22-30,2022-07
USR0242,2023-05-01,37,Male,PhD,Freelancer,Tier 2,64535,18452,11888,2004,6507,950,5886,515,1323,13327,7674,9812,1612,72276,0,0.0,112.0,11.89,1,475,High Risk,31-40,2023-05
USR0243,2022-12-01,47,Male,Bachelor's,Salaried,Tier 1,69480,15302,11613,3957,2666,2415,3255,2411,1749,5301,6942,0,3784,52453,10085,14.51,75.49,9.99,0,596,Medium Risk,41-50,2022-12
USR0244,2024-06-01,23,Male,Master's,Freelancer,Tier 2,49201,10468,9466,693,5591,9615,3140,519,4339,2258,8878,6734,1933,54756,0,0.0,111.29,18.04,1,482,High Risk,22-30,2024-06
USR0245,2024-10-01,22,Other,Bachelor's,Business Owner,Tier 1,80432,23071,3320,3674,4494,4122,211,4727,4408,6280,19163,20839,3830,78976,0,0.0,98.19,23.83,1,500,High Risk,22-30,2024-10
USR0246,2023-10-01,33,Female,High School,Salaried,Tier 2,56004,10814,3523,1899,969,7576,2330,2915,1618,13946,10550,0,4069,49659,0,0.0,88.67,18.84,0,536,High Risk,31-40,2023-10
USR0247,2023-09-01,26,Female,High School,Self-Employed,Tier 1,40351,9439,7234,2834,6089,815,3303,833,3952,13285,1810,2785,2691,53260,0,0.0,131.99,4.49,1,404,High Risk,22-30,2023-09
USR0248,2022-09-01,58,Female,Bachelor's,Salaried,Tier 3,81541,15299,8144,2005,7428,5266,1631,1905,1634,11760,19070,4723,2239,62034,437,0.54,76.08,23.39,1,552,High Risk,51-65,2022-09
USR0249,2022-12-01,53,Male,Bachelor's,Salaried,Tier 3,51741,7847,2552,2246,6483,5293,3357,872,1816,9473,5072,0,1507,41446,5223,10.09,80.1,9.8,0,555,Medium Risk,51-65,2022-12
USR0250,2023-05-01,30,Female,Master's,Salaried,Tier 1,59615,20508,5756,749,6119,1876,1634,2479,433,14697,7067,0,4212,58463,0,0.0,98.07,11.85,0,512,High Risk,22-30,2023-05
USR0251,2023-04-01,62,Male,High School,Freelancer,Tier 2,50513,11938,5671,1724,1593,3315,1156,3747,1125,12913,5323,8126,1924,53232,0,0.0,105.38,10.54,1,449,High Risk,51-65,2023-04
USR0252,2022-05-01,56,Female,Master's,Student,Tier 1,35706,12278,2481,1035,5289,1762,4058,670,840,12122,2504,0,4890,45425,0,0.0,127.22,7.01,0,463,High Risk,51-65,2022-05
USR0253,2023-07-01,40,Male,Bachelor's,Student,Tier 2,14792,2633,2599,2847,3412,9819,5008,3431,1401,2026,3309,1657,2655,37488,0,0.0,253.43,22.37,1,370,High Risk,31-40,2023-07
